Return,Volatility,Sharpe,Annual_Return,Annual_Vol,Annual_Sharpe
0.018908211687725815,0.05175480831833572,0.2606819628830382,0.25204733563212045,0.17928391508669164,0.9030288086604127
0.018441070582148916,0.05189239440762247,0.25098868657271084,0.24517633175486764,0.17976052728081038,0.8694503145378313
0.016654366114432502,0.052856291560184815,0.21260854887956013,0.21921405713996167,0.18309956496382826,0.7364976175657785
0.017731714631060623,0.054216134245455426,0.2271472899310641,0.23480875187156247,0.18781019820620745,0.7868612939243629
0.01720869881142175,0.05277326511862772,0.2234470828789552,0.22721536879058335,0.1828119529335312,0.7740434006988084
0.01843666907134924,0.053701294220786344,0.24245230200881965,0.24511175627428128,0.18602674004521372,0.8398794109826188
0.016327700450333472,0.053075918163542415,0.205574093886548,0.21452134395365974,0.18386037383524656,0.7121295506628712
0.016901436769690536,0.05566239974792524,0.20632905076019387,0.22277438191718368,0.19282020886923115,0.7147447979882273
0.015352986971295564,0.04770806574361037,0.2082733841700486,0.20061733387511316,0.16526558759753884,0.7214801664936713
0.01757525646967735,0.05305710020930862,0.22916046589514733,0.23253271819219146,0.18379518652959168,0.7938351400331002
0.012846811009468953,0.04630134964715126,0.16047360172921943,0.16553462681567743,0.16039258009575458,0.5558968629371618
0.017093159414301277,0.05159513366673568,0.2263099621575873,0.2255436979372265,0.17873078586818741,0.7839607054318622
0.014368575108933062,0.05132240268053976,0.17442496794213314,0.18672321137400205,0.177786018018408,0.6042258131686944
0.014241585877253403,0.050228068002728145,0.17569696708436824,0.1849416418223251,0.17399513149349952,0.6086321474517649
0.016500275335852688,0.049889413102271456,0.22216354091929347,0.21699840016692273,0.1728219965058532,0.7695970809232471
0.015115682649923518,0.05270640409533621,0.18401968697604776,0.19725441594569837,0.1825803395547573,0.637462894870871
0.017856900170557032,0.05402159562592333,0.23028260012965393,0.2366326292381511,0.18713629666007967,0.7977223270472559
0.014472434836167973,0.053564916452098,0.16906155687929977,0.1881821151761478,0.18555431359643157,0.5856464122432857
0.015428400611436513,0.04452331173749244,0.2248649876675528,0.2016878571823637,0.1542332761011293,0.7789551669671009
0.018060797236586063,0.06757842679916365,0.1871030618616869,0.23960857315887885,0.2340985374234513,0.6481440187922888
0.018586921337987318,0.05093477297568099,0.25857098995236205,0.24731787567090535,0.17644322933173137,0.8957161839217455
0.01748024052706797,0.06004211850864836,0.20091852452980466,0.23115237645164433,0.20799199970210122,0.6960021853347909
0.017543370240719145,0.05395932352082742,0.2247378725823308,0.23206933371896787,0.18692057976023888,0.7785148273950749
0.015908141739847746,0.05791699255952474,0.18114675174817418,0.20851846551949804,0.20063034746937095,0.627510755307808
0.018950582032398435,0.05867875388003743,0.23064421908823152,0.2526722611515806,0.20326916609010845,0.7989750118657288
0.012413263905242618,0.04853611379793842,0.14415239892719084,0.15956184345438884,0.16813403019994833,0.49935855794966366
0.01761641035457533,0.055074832170196604,0.22151213552876656,0.233131020404439,0.19078481507421882,0.7673405464578134
0.01496931098301947,0.05983908897177136,0.15963886617423587,0.19518444245399413,0.20728868475548495,0.5530052541529303
0.019041641833547025,0.04886123597527386,0.27885039939995077,0.2540162812267255,0.1692602864595731,0.9659661189431773
0.014972473716884748,0.04993798617587796,0.19135347221578425,0.19522913482120718,0.1729902585685857,0.6628678721649156
0.017169087956492253,0.05293643771012094,0.22201005202090954,0.22664202756623264,0.18337719937126906,0.7690653797824496
0.01613164069977501,0.04795684873971835,0.22342948535386342,0.21171280569725548,0.16612739717617533,0.7739824410837155
0.016179791026201863,0.05481755840413629,0.1963444683213592,0.2124020027231237,0.1898935926056767,0.6801571898353841
0.0143994753343699,0.046192836596647004,0.1944632399638187,0.18715709105193468,0.16001667986223925,0.6736404236435851
0.02099859391761678,0.05523566516753099,0.28209902431137174,0.2832217967551458,0.19134195692005232,0.9772196857458075
0.012833897304517677,0.04709034913633741,0.1575106316662979,0.16535631379112825,0.16312575450058717,0.5456328335565904
0.017897177258255317,0.04807280423165241,0.2596168621960928,0.23721996683777613,0.1665290787830682,0.8993391916504809
0.012491465072863842,0.046389989517903685,0.15250700592348135,0.16063710740083215,0.16069963761519365,0.5282997655393548
0.016676445597629666,0.058166486750264514,0.19357846003844809,0.2195318386740781,0.2014946206984801,0.6705754560750673
0.016439486523434094,0.05610137946006455,0.19648037112196073,0.216125339199422,0.19434087919906565,0.6806279709464496
0.014462856337334032,0.05238999564203742,0.17267017413929228,0.18804749848733593,0.18148426852064173,0.5981470291220397
0.015957964101641697,0.0449953795656409,0.23427510861636364,0.2092298781203874,0.15586856702707294,0.8115527821445181
0.016664021927675056,0.05442623565548047,0.20665319079211078,0.21935302021662406,0.18853801084001795,0.7158676519963215
0.015987981930508068,0.04715406262137244,0.22418673336218506,0.20965868745398986,0.1633464644870031,0.7766056251324024
0.01755828093250685,0.05827746924960061,0.20834148123073123,0.23228600246035258,0.2018790753536823,0.7217160616315682
0.016601671076197446,0.043976411233807466,0.2543409999980206,0.21845594439386407,0.15233875718299453,0.8810630688888949
0.01308149356917922,0.04471549284720905,0.17141322647841417,0.1687794946318637,0.15489901099369757,0.5937928346998482
0.01799824435187641,0.04722094611888475,0.26644060992623947,0.23869489617181094,0.16357815571876153,0.9229773471837746
